data,numObitosCausaNatural,numObitosCausaNaoNatural,numObitosSujeitoInvestigacao,numAcidenteTrabalho,numAcidenteTransito,numEventualSuicidio,numEventualHomicidio,numOutrosAcidentes,numIgnorado2014-10-19,58,0,0,0,0,0,0,0,0
2012-12-30,7,0,0,0,0,0,0,0,0
2012-12-29,8,0,0,0,0,0,0,0,0
2012-12-28,5,0,0,0,0,0,0,0,0
2012-12-27,5,0,1,0,0,0,0,0,0
2012-12-26,9,2,0,0,0,1,0,1,0
2012-12-25,11,3,1,0,1,1,0,1,0
2012-12-24,7,0,0,0,0,0,0,0,0
2012-12-23,8,1,0,0,0,0,0,1,0
2012-12-22,6,0,0,0,0,0,0,0,0
2012-12-21,6,0,0,0,0,0,0,0,0
2012-12-20,11,1,1,0,0,1,0,0,0
2012-12-19,10,0,0,0,0,0,0,0,0
2012-12-18,10,0,0,0,0,0,0,0,0
2012-12-17,8,1,0,0,0,0,0,0,1
2012-12-16,12,0,0,0,0,0,0,0,0
2012-12-15,6,0,1,0,0,0,0,0,0
2012-12-14,10,0,0,0,0,0,0,0,0
2012-12-13,3,0,2,0,0,0,0,0,0
2012-12-12,9,1,0,0,0,0,0,1,0
2012-12-11,9,1,1,0,0,0,0,1,0
2012-12-10,10,0,0,0,0,0,0,0,0
2012-12-9,6,0,0,0,0,0,0,0,0
2012-12-8,6,0,1,0,0,0,0,0,0
2012-12-7,4,0,2,0,0,0,0,0,0
2012-12-6,10,0,1,0,0,0,0,0,0
2012-12-5,5,0,0,0,0,0,0,0,0
2012-12-4,7,1,0,0,0,0,0,0,1
2012-12-3,8,0,0,0,0,0,0,0,0
2012-12-2,9,0,3,0,0,0,0,0,0
2012-12-1,11,0,0,0,0,0,0,0,0
2012-11-30,6,0,0,0,0,0,0,0,0
2012-11-29,8,0,0,0,0,0,0,0,0
2012-11-28,6,1,0,0,0,0,0,1,0
2012-11-27,8,1,1,0,0,0,0,1,0
2012-11-26,12,0,0,0,0,0,0,0,0
2012-11-25,10,1,0,0,1,0,0,0,0
2012-11-24,4,0,0,0,0,0,0,0,0
2012-11-23,9,1,0,0,1,0,0,0,0
2012-11-22,6,1,0,0,0,0,0,1,0
2012-11-21,4,0,3,0,0,0,0,0,0
2012-11-20,10,0,0,0,0,0,0,0,0
2012-11-19,8,0,1,0,0,0,0,0,0
2012-11-18,4,0,0,0,0,0,0,0,0
2012-11-17,7,1,2,0,1,0,0,0,0
2012-11-16,6,0,2,0,0,0,0,0,0
2012-11-15,4,0,0,0,0,0,0,0,0
